"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
2.513437526E1;-8.530273438E-1;2.829331779E1;-3.348928070E1
2.514437526E1;-4.050704956E0;2.949079132E1;-3.286346436E1
2.515437526E1;-3.404487610E0;2.891448593E1;-3.284987640E1
2.516437526E1;-3.394123077E0;2.835275269E1;-3.283208084E1
2.517437526E1;-2.114368439E0;2.776073837E1;-3.346305847E1
2.518437526E1;-4.024230957E0;2.780332756E1;-3.409078217E1
2.519437526E1;-4.032287598E0;2.836619186E1;-3.346822357E1
2.520437526E1;-3.394123077E0;2.835275269E1;-3.283208084E1
2.521437526E1;-4.040340424E0;2.892906189E1;-3.284566498E1
2.522437526E1;-4.015003204E0;2.780786896E1;-3.152935791E1
2.523437526E1;-4.672752380E0;2.837849617E1;-3.474472046E1
2.524437526E1;-1.481960297E0;2.831130028E1;-3.156399918E1
2.525437526E1;-4.683116913E0;2.894022942E1;-3.476251984E1
2.526437526E1;-3.410240173E0;2.947848511E1;-3.158696365E1
2.527437526E1;-3.404487610E0;2.891448593E1;-3.284987640E1
2.528437526E1;-4.648544312E0;2.782357788E1;-3.088479233E1
2.529437526E1;-3.390686035E0;2.778761673E1;-3.473535156E1
2.530437526E1;-3.378013611E0;2.722701836E1;-3.407719421E1
2.531437526E1;-4.034595490E0;2.836505699E1;-3.410858154E1
2.532437526E1;-4.676193237E0;2.894363594E1;-3.284145355E1
2.533437526E1;-4.035728455E0;2.893133163E1;-3.156495285E1
2.534437526E1;-5.301681519E0;2.839647675E1;-3.281944656E1
2.535437526E1;-3.388378143E0;2.778875160E1;-3.409499359E1
2.536437526E1;-2.114368439E0;2.776073837E1;-3.346305847E1
2.537437526E1;-4.016178131E0;2.724045944E1;-3.471334076E1
2.538437526E1;-3.383762360E0;2.779102325E1;-3.281428146E1
2.539437526E1;-4.034595490E0;2.836505699E1;-3.410858154E1
2.540437526E1;-4.032287598E0;2.836619186E1;-3.346822357E1
2.541437526E1;-3.983913422E0;2.612267685E1;-3.147596359E1
2.542437526E1;-4.019615173E0;2.780559921E1;-3.281007004E1
2.543437526E1;-3.396430969E0;2.835161591E1;-3.347243500E1
2.544437526E1;-4.004642487E0;2.724613571E1;-3.151155853E1
2.545437526E1;-1.471595764E0;2.774957085E1;-3.154620361E1
2.546437526E1;-3.394123077E0;2.835275269E1;-3.283208084E1
2.547437526E1;-4.034595490E0;2.836505699E1;-3.410858154E1
2.548437526E1;-2.112060547E0;2.776187515E1;-3.282270432E1
2.549437526E1;-2.112060547E0;2.776187515E1;-3.282270432E1
2.550437526E1;-4.658908844E0;2.838530731E1;-3.090258789E1
2.551437526E1;-2.124732971E0;2.832246780E1;-3.348085785E1
2.552437526E1;-4.635875702E0;2.726297951E1;-3.022663498E1
2.553437526E1;-4.021923065E0;2.780446243E1;-3.345042419E1
2.554437526E1;-3.394123077E0;2.835275269E1;-3.283208084E1
2.555437526E1;-2.104007721E0;2.719900513E1;-3.344526291E1
2.556437526E1;-3.406795502E0;2.891334915E1;-3.349023056E1
2.557437526E1;-4.025367737E0;2.836959839E1;-3.154715347E1
2.558437526E1;-3.394123077E0;2.835275269E1;-3.283208084E1
2.559437526E1;-3.387203217E0;2.835615730E1;-3.091101074E1
2.560437526E1;-8.299942017E-1;2.717099190E1;-3.281332779E1
2.561437526E1;-8.299942017E-1;2.717099190E1;-3.281332779E1
2.562437526E1;-3.354980469E0;2.610469437E1;-3.340124130E1
2.563437526E1;-3.354980469E0;2.610469437E1;-3.340124130E1
2.564437526E1;-4.042648315E0;2.892792511E1;-3.348601913E1
2.565437526E1;-4.655464172E0;2.782017326E1;-3.280585861E1
2.566437526E1;-4.660079956E0;2.781790161E1;-3.408657074E1
2.567437526E1;-4.026538849E0;2.780219269E1;-3.473114014E1
2.568437526E1;-5.322410583E0;2.951993942E1;-3.285504150E1
2.569437526E1;-4.671581268E0;2.894590569E1;-3.156074142E1
2.570437526E1;-4.657772064E0;2.781903648E1;-3.344621277E1
2.571437526E1;-5.947895050E0;2.897278595E1;-3.283303070E1
2.572437526E1;-4.032287598E0;2.836619186E1;-3.346822357E1
2.573437526E1;-3.388378143E0;2.778875160E1;-3.409499359E1
2.574437526E1;-3.386070251E0;2.778988647E1;-3.345463562E1
2.575437526E1;-3.379150391E0;2.779329300E1;-3.153356934E1
2.576437526E1;-3.375705719E0;2.722815323E1;-3.343684006E1
2.577437526E1;-3.396430969E0;2.835161591E1;-3.347243500E1
2.578437526E1;-2.083278656E0;2.607554626E1;-3.340966415E1
2.579437526E1;-2.083278656E0;2.607554626E1;-3.340966415E1
2.580437526E1;-3.352672577E0;2.610583115E1;-3.276088715E1
2.581437526E1;-1.445117950E0;2.606210709E1;-3.277352142E1
2.582437526E1;-4.011562347E0;2.724272919E1;-3.343262863E1
2.583437526E1;-4.011562347E0;2.724272919E1;-3.343262863E1
2.584437526E1;-3.399875641E0;2.891675568E1;-3.156916428E1
2.585437526E1;-4.647411346E0;2.725730324E1;-3.342841721E1
2.586437526E1;-4.661216736E0;2.838417244E1;-3.154294205E1
2.587437526E1;-2.112060547E0;2.776187515E1;-3.282270432E1
2.588437526E1;-3.373397827E0;2.722929001E1;-3.279648209E1
2.589437526E1;-2.094779968E0;2.720354652E1;-3.088383865E1
2.590437526E1;-2.137405396E0;2.888306618E1;-3.413901520E1
2.591437526E1;-1.486572266E0;2.830903053E1;-3.284471512E1
2.592437526E1;-2.083278656E0;2.607554626E1;-3.340966415E1
2.593437526E1;-3.378013611E0;2.722701836E1;-3.407719421E1
2.594437526E1;-2.171745300E-1;2.827874374E1;-3.349349213E1
2.595437526E1;-2.107448578E0;2.776414490E1;-3.154199219E1
2.596437526E1;-3.357288361E0;2.610356140E1;-3.404160309E1
2.597437526E1;-4.023059845E0;2.837073326E1;-3.090679932E1
2.598437526E1;-3.354980469E0;2.610469437E1;-3.340124130E1
2.599437526E1;-3.396430969E0;2.835161591E1;-3.347243500E1
2.600437526E1;-3.375705719E0;2.722815323E1;-3.343684006E1
2.601437526E1;-2.083278656E0;2.607554626E1;-3.340966415E1
2.602437526E1;-2.101699829E0;2.720014191E1;-3.280490494E1
2.603437526E1;-2.083278656E0;2.607554626E1;-3.340966415E1
2.604437526E1;-3.344615936E0;2.554296112E1;-3.338344574E1
2.605437526E1;-1.449733734E0;2.605983734E1;-3.405423737E1
2.606437526E1;-3.354980469E0;2.610469437E1;-3.340124130E1
2.607437526E1;-1.468151093E0;2.718443108E1;-3.344947433E1
2.608437526E1;-3.336563110E0;2.498009872E1;-3.400600433E1
2.609437526E1;-2.087894440E0;2.607327652E1;-3.469037628E1
2.610437526E1;-8.392219543E-1;2.716645050E1;-3.537475586E1
2.611437526E1;-3.357288361E0;2.610356140E1;-3.404160309E1
2.612437526E1;-2.080970764E0;2.607668304E1;-3.276931000E1
2.613437526E1;-1.452041626E0;2.605870056E1;-3.469458771E1
2.614437526E1;-8.058280945E-1;2.548239517E1;-3.468099976E1
2.615437526E1;-5.267154694E0;2.614614868E1;-3.466931915E1
2.616437526E1;-3.357288361E0;2.610356140E1;-3.404160309E1
2.617437526E1;-3.354980469E0;2.610469437E1;-3.340124130E1
2.618437526E1;-3.354980469E0;2.610469437E1;-3.340124130E1
2.619437526E1;-3.361900330E0;2.610128784E1;-3.532231140E1
2.620437526E1;-1.452041626E0;2.605870056E1;-3.469458771E1
2.621437526E1;-2.104007721E0;2.719900513E1;-3.344526291E1
2.622437526E1;-3.993141174E0;2.611813736E1;-3.403739166E1
2.623437526E1;-4.608264923E0;2.500925064E1;-3.399758148E1
2.624437526E1;-4.608264923E0;2.500925064E1;-3.399758148E1
2.625437526E1;-1.449733734E0;2.605983734E1;-3.405423737E1
2.626437526E1;-1.449733734E0;2.605983734E1;-3.405423737E1
2.627437526E1;-3.334255219E0;2.498123169E1;-3.336564636E1
2.628437526E1;-3.974723816E0;2.499353790E1;-3.464215088E1
2.629437526E1;-3.351535797E0;2.553955460E1;-3.530451965E1
2.630437526E1;-3.373397827E0;2.722929001E1;-3.279648209E1
2.631437526E1;-3.378013611E0;2.722701836E1;-3.407719421E1
2.632437526E1;-3.359596252E0;2.610242462E1;-3.468195343E1
2.633437526E1;-3.349231720E0;2.554069138E1;-3.466415405E1
2.634437526E1;-3.357288361E0;2.610356140E1;-3.404160309E1
2.635437526E1;-3.993141174E0;2.611813736E1;-3.403739166E1
2.636437526E1;-3.995449066E0;2.611700058E1;-3.467774200E1
2.637437526E1;-3.349231720E0;2.554069138E1;-3.466415405E1
2.638437526E1;-2.075225830E0;2.551268005E1;-3.403222656E1
2.639437526E1;-2.090198517E0;2.607213974E1;-3.533073425E1
2.640437526E1;-2.087894440E0;2.607327652E1;-3.469037628E1
2.641437526E1;-1.431316376E0;2.493523788E1;-3.465899658E1
2.642437526E1;-4.610572815E0;2.500811386E1;-3.463793945E1
2.643437526E1;-4.593288422E0;2.444978714E1;-3.269907379E1
2.644437526E1;-2.090198517E0;2.607213974E1;-3.533073425E1
2.645437526E1;-2.067169189E0;2.494981384E1;-3.465478516E1
2.646437526E1;-4.618629456E0;2.557098007E1;-3.401538086E1
2.647437526E1;-3.331947327E0;2.498236847E1;-3.272529221E1
2.648437526E1;-3.353843689E0;2.553842163E1;-3.594487000E1
2.649437526E1;-3.985088348E0;2.555526733E1;-3.465994263E1
2.650437526E1;-8.012123108E-1;2.548466492E1;-3.340029144E1
2.651437526E1;-8.161926270E-1;2.604412842E1;-3.469879913E1
2.652437526E1;-3.330810547E0;2.441609192E1;-3.526892090E1
2.653437526E1;-4.633605957E0;2.613043976E1;-3.531388855E1
2.654437526E1;-4.631301880E0;2.613157654E1;-3.467353058E1
2.655437526E1;-4.600212097E0;2.444638062E1;-3.462014008E1
2.656437526E1;-3.972415924E0;2.499467468E1;-3.400179291E1
2.657437526E1;-4.612876892E0;2.500697708E1;-3.527829742E1
2.658437526E1;-2.054496765E0;2.438921738E1;-3.399662781E1
2.659437526E1;-3.987392426E0;2.555413055E1;-3.530030823E1
2.660437526E1;-4.620937347E0;2.556984329E1;-3.465573120E1
2.661437526E1;-2.044136047E0;2.382748795E1;-3.397883606E1
2.662437526E1;-3.330810547E0;2.441609192E1;-3.526892090E1
2.663437526E1;-1.408279419E0;2.381291199E1;-3.398304749E1
2.664437526E1;-1.439369202E0;2.549810410E1;-3.403643799E1
2.665437526E1;-3.966663361E0;2.443066788E1;-3.526470947E1
2.666437526E1;-3.344615936E0;2.554296112E1;-3.338344574E1
2.667437526E1;-3.328506470E0;2.441722870E1;-3.462856293E1
2.668437526E1;-2.083278656E0;2.607554626E1;-3.340966415E1
2.669437526E1;-3.953998566E0;2.387007523E1;-3.460655212E1
2.670437526E1;-3.993141174E0;2.611813736E1;-3.403739166E1
2.671437526E1;-3.966663361E0;2.443066788E1;-3.526470947E1
2.672437526E1;-3.326198578E0;2.441836548E1;-3.398820496E1
2.673437526E1;-8.104400635E-1;2.548012543E1;-3.596171570E1
2.674437526E1;-1.429008484E0;2.493637466E1;-3.401863861E1
2.675437526E1;-7.908477783E-1;2.492293549E1;-3.338249207E1
2.676437526E1;-1.410587311E0;2.381177521E1;-3.462339783E1
2.677437526E1;-1.538581848E-1;2.434208679E1;-3.593032837E1
2.678437526E1;-1.538581848E-1;2.434208679E1;-3.593032837E1
2.679437526E1;-7.931556702E-1;2.492180252E1;-3.402285004E1
2.680437526E1;-1.469383240E-1;2.434549332E1;-3.400926208E1
2.681437526E1;-1.429008484E0;2.493637466E1;-3.401863861E1
2.682437526E1;-1.439369202E0;2.549810410E1;-3.403643799E1
2.683437526E1;-1.538581848E-1;2.434208679E1;-3.593032837E1
2.684437526E1;-1.181564331E-1;2.265916824E1;-3.459622955E1
2.685437526E1;-7.954635620E-1;2.492066574E1;-3.466320801E1
2.686437526E1;-1.412891388E0;2.381063843E1;-3.526375580E1
2.687437526E1;-1.388854980E-1;2.378262711E1;-3.463182068E1
2.688437526E1;-1.388854980E-1;2.378262711E1;-3.463182068E1
2.689437526E1;-7.540130615E-1;2.267374420E1;-3.459201813E1
2.690437526E1;-7.540130615E-1;2.267374420E1;-3.459201813E1
2.691437526E1;-1.596107483E-1;2.490608978E1;-3.466741943E1
2.692437526E1;-1.365776062E-1;2.378376389E1;-3.399147034E1
2.693437526E1;-7.540130615E-1;2.267374420E1;-3.459201813E1
2.694437526E1;-1.420951843E0;2.437350464E1;-3.464119720E1
2.695437526E1;-7.954635620E-1;2.492066574E1;-3.466320801E1
2.696437526E1;-7.563171387E-1;2.267260742E1;-3.523237610E1
2.697437526E1;4.866027832E-1;2.432978058E1;-3.465383148E1
2.698437526E1;1.758308411E0;2.430063248E1;-3.466225433E1
2.699437526E1;-1.388854980E-1;2.378262711E1;-3.463182068E1
2.700437526E1;-1.492462158E-1;2.434435654E1;-3.464962006E1
2.701437526E1;5.153884888E-1;2.264345551E1;-3.524079895E1
2.702437526E1;-7.954635620E-1;2.492066574E1;-3.466320801E1
2.703437526E1;4.923553467E-1;2.376578140E1;-3.591674805E1
2.704437526E1;5.223083496E-1;2.264686203E1;-3.331972504E1
2.705437526E1;-1.227684021E-1;2.265689850E1;-3.587693787E1
2.706437526E1;2.420635223E0;2.259859848E1;-3.589378357E1
2.707437526E1;-7.436485291E-1;2.211201477E1;-3.457421875E1
2.708437526E1;-7.747383118E-1;2.379720306E1;-3.462760925E1
2.709437526E1;-1.411895752E-1;2.378149033E1;-3.527217865E1
2.710437526E1;5.326728821E-1;2.208513260E1;-3.330192566E1
2.711437526E1;-1.411895752E-1;2.378149033E1;-3.527217865E1
2.712437526E1;4.842987061E-1;2.432864380E1;-3.529418945E1
2.713437526E1;-1.394474030E0;2.268604660E1;-3.586851501E1
2.714437526E1;-7.793502808E-1;2.379493332E1;-3.590832520E1
2.715437526E1;-1.443981171E0;2.549583054E1;-3.531715393E1
2.716437526E1;-3.297416687E0;2.273204041E1;-3.457517242E1
2.717437526E1;-1.411895752E-1;2.378149033E1;-3.527217865E1
2.718437526E1;-1.384109497E0;2.212431717E1;-3.585071564E1
2.719437526E1;-1.392166138E0;2.268717957E1;-3.522816467E1
2.720437526E1;-7.586250305E-1;2.267147446E1;-3.587272644E1
2.721437526E1;-2.030326843E0;2.270062256E1;-3.586430359E1
2.722437526E1;-7.747383118E-1;2.379720306E1;-3.462760925E1
2.723437526E1;-3.297416687E0;2.273204041E1;-3.457517242E1
2.724437526E1;-7.505683899E-1;2.210860825E1;-3.649528503E1
2.725437526E1;-1.415199280E0;2.380950546E1;-3.590411377E1
2.726437526E1;-4.592151642E0;2.388351440E1;-3.524269867E1
2.727437526E1;-3.329677582E0;2.384982300E1;-3.781254578E1
2.728437526E1;-1.181564331E-1;2.265916824E1;-3.459622955E1
2.729437526E1;-3.917156219E0;2.162088394E1;-3.581607819E1
2.730437526E1;-1.379497528E0;2.212658691E1;-3.457000732E1
2.731437526E1;-2.028018951E0;2.270175552E1;-3.522395325E1
2.732437526E1;-3.289356232E0;2.216917419E1;-3.519773102E1
2.733437526E1;-1.996929169E0;2.101656342E1;-3.517055511E1
2.734437526E1;-2.032634735E0;2.269948578E1;-3.650466156E1
2.735437526E1;-1.376056671E0;2.156144714E1;-3.647328186E1
2.736437526E1;-4.571426392E0;2.276005554E1;-3.520710754E1
2.737437526E1;-3.293972015E0;2.216690445E1;-3.647843933E1
2.738437526E1;-3.283611298E0;2.160517120E1;-3.646064758E1
2.739437526E1;-2.010772705E0;2.100975418E1;-3.901269531E1
2.740437526E1;-4.550697327E0;2.163659286E1;-3.517150879E1
2.741437526E1;-3.302028656E0;2.272977066E1;-3.585588074E1
2.742437526E1;-3.281303406E0;2.160630798E1;-3.582028961E1
2.743437526E1;-3.278995514E0;2.160744095E1;-3.517993164E1
2.744437526E1;-3.283611298E0;2.160517120E1;-3.646064758E1
2.745437526E1;-3.293972015E0;2.216690445E1;-3.647843933E1
2.746437526E1;-3.283611298E0;2.160517120E1;-3.646064758E1
2.747437526E1;-2.016525269E0;2.157375336E1;-3.774977875E1
2.748437526E1;-3.308952332E0;2.272636414E1;-3.777694702E1
2.749437526E1;-3.906791687E0;2.105915451E1;-3.579827881E1
2.750437526E1;-3.906791687E0;2.105915451E1;-3.579827881E1
2.751437526E1;-3.906791687E0;2.105915451E1;-3.579827881E1
2.752437526E1;-4.534587860E0;2.051086426E1;-3.641662598E1
2.753437526E1;-4.534587860E0;2.051086426E1;-3.641662598E1
2.754437526E1;-2.011909485E0;2.157602310E1;-3.646907043E1
2.755437526E1;-3.917156219E0;2.162088394E1;-3.581607819E1
2.756437526E1;-3.270938873E0;2.104457855E1;-3.580249023E1
2.757437526E1;-3.273246765E0;2.104344177E1;-3.644284821E1
2.758437526E1;-5.831634521E0;2.166120148E1;-3.772451019E1
2.759437526E1;-3.909099579E0;2.105801773E1;-3.643863678E1
2.760437526E1;-3.919464111E0;2.161974716E1;-3.645643616E1
2.761437526E1;-4.565677643E0;2.219605637E1;-3.647001648E1
2.762437526E1;-3.291664124E0;2.216804123E1;-3.583808136E1
2.763437526E1;-3.913715363E0;2.105574799E1;-3.771934509E1
2.764437526E1;-3.922908783E0;2.218488693E1;-3.455316162E1
2.765437526E1;-3.277862549E0;2.104117203E1;-3.772355652E1
2.766437526E1;-3.904483795E0;2.106028748E1;-3.515792084E1
2.767437526E1;-4.559928894E0;2.163205338E1;-3.773293304E1
2.768437526E1;-6.460559845E0;2.167918015E1;-3.579923248E1
2.769437526E1;-3.278995514E0;2.160744095E1;-3.517993164E1
2.770437526E1;-2.001544952E0;2.101429367E1;-3.645127106E1
2.771437526E1;-3.320446014E0;2.385436249E1;-3.525112152E1
2.772437526E1;-3.919464111E0;2.161974716E1;-3.645643616E1
2.773437526E1;-3.281303406E0;2.160630798E1;-3.582028961E1
2.774437526E1;-3.278995514E0;2.160744095E1;-3.517993164E1
2.775437526E1;-1.373748779E0;2.156258392E1;-3.583292389E1
2.776437526E1;-3.909099579E0;2.105801773E1;-3.643863678E1
2.777437526E1;-2.019966125E0;2.213889313E1;-3.584650421E1
2.778437526E1;-3.268630981E0;2.104571152E1;-3.516213226E1
2.779437526E1;-5.188861847E0;2.165003204E1;-3.580765533E1
2.780437526E1;-4.542644501E0;2.107373047E1;-3.579406738E1
2.781437526E1;-3.268630981E0;2.104571152E1;-3.516213226E1
2.782437526E1;-3.293972015E0;2.216690445E1;-3.647843933E1
2.783437526E1;-3.906791687E0;2.105915451E1;-3.579827881E1
2.784437526E1;-3.906791687E0;2.105915451E1;-3.579827881E1
2.785437526E1;-2.026889801E0;2.213548660E1;-3.776757050E1
2.786437526E1;-3.283611298E0;2.160517120E1;-3.646064758E1
2.787437526E1;-3.949382782E0;2.387234497E1;-3.332584000E1
2.788437526E1;-4.565677643E0;2.219605637E1;-3.647001648E1
2.789437526E1;-3.925212860E0;2.218375015E1;-3.519351959E1
2.790437526E1;-3.929828644E0;2.218148041E1;-3.647422791E1
2.791437526E1;-5.211894989E0;2.277235794E1;-3.648360443E1
2.792437526E1;-4.573734283E0;2.275892258E1;-3.584745789E1
2.793437526E1;-3.929828644E0;2.218148041E1;-3.647422791E1
2.794437526E1;-3.255962372E0;2.048511887E1;-3.450397491E1
2.795437526E1;-4.542644501E0;2.107373047E1;-3.579406738E1
2.796437526E1;-3.966663361E0;2.443066788E1;-3.526470947E1
2.797437526E1;-4.565677643E0;2.219605637E1;-3.647001648E1
2.798437526E1;-4.563369751E0;2.219719315E1;-3.582965851E1
2.799437526E1;-5.161212921E0;2.052997971E1;-3.385099030E1
2.800437526E1;-4.549568176E0;2.107032394E1;-3.771513367E1
2.801437526E1;-3.927520752E0;2.218261719E1;-3.583386993E1
2.802437526E1;-3.937881470E0;2.274434662E1;-3.585166931E1
2.803437526E1;-4.553005219E0;2.163545990E1;-3.581186676E1
2.804437526E1;-3.293972015E0;2.216690445E1;-3.647843933E1
2.805437526E1;-4.563369751E0;2.219719315E1;-3.582965851E1
2.806437526E1;-3.937881470E0;2.274434662E1;-3.585166931E1
2.807437526E1;-3.304336548E0;2.272863388E1;-3.649623871E1
2.808437526E1;-4.555313110E0;2.163432312E1;-3.645222473E1
2.809437526E1;-4.569122314E0;2.276119232E1;-3.456674957E1
2.810437526E1;-3.273246765E0;2.104344177E1;-3.644284821E1
2.811437526E1;-3.940189362E0;2.274320984E1;-3.649202728E1
2.812437526E1;-3.927520752E0;2.218261719E1;-3.583386993E1
2.813437526E1;-3.930961609E0;2.274775314E1;-3.393060303E1
2.814437526E1;-3.922908783E0;2.218488693E1;-3.455316162E1
2.815437526E1;-3.922908783E0;2.218488693E1;-3.455316162E1
2.816437526E1;-4.571426392E0;2.276005554E1;-3.520710754E1
2.817437526E1;-4.571426392E0;2.276005554E1;-3.520710754E1
2.818437526E1;-3.953998566E0;2.387007523E1;-3.460655212E1
2.819437526E1;-3.930961609E0;2.274775314E1;-3.393060303E1
2.820437526E1;-3.278995514E0;2.160744095E1;-3.517993164E1
2.821437526E1;-3.299720764E0;2.273090363E1;-3.521553040E1
2.822437526E1;-3.322753906E0;2.385322952E1;-3.589147949E1
2.823437526E1;-4.592151642E0;2.388351440E1;-3.524269867E1
2.824437526E1;-3.912544250E0;2.162315369E1;-3.453536224E1
2.825437526E1;-4.597904205E0;2.444751740E1;-3.397978210E1
2.826437526E1;-3.345790863E0;2.497555542E1;-3.656742859E1
2.827437526E1;-3.935573578E0;2.274547958E1;-3.521131897E1
2.828437526E1;-3.966663361E0;2.443066788E1;-3.526470947E1
2.829437526E1;-2.069473267E0;2.494867706E1;-3.529514313E1
2.830437526E1;-3.330810547E0;2.441609192E1;-3.526892090E1
2.831437526E1;-4.611747742E0;2.444070435E1;-3.782192230E1
2.832437526E1;-5.194610596E0;2.221403503E1;-3.454473877E1
2.833437526E1;-4.589847565E0;2.388465118E1;-3.460234070E1
2.834437290E1;-3.966663361E0;2.443066788E1;-3.526470947E1
2.835437290E1;-3.935573578E0;2.274547958E1;-3.521131897E1
2.836437290E1;-3.958610535E0;2.386780548E1;-3.588726807E1
2.837437290E1;-3.964359283E0;2.443180466E1;-3.462435150E1
2.838437290E1;-4.558757782E0;2.219946289E1;-3.454895020E1
2.839437290E1;-3.966663361E0;2.443066788E1;-3.526470947E1
2.840437290E1;-5.248733521E0;2.502154922E1;-3.527408600E1
2.841437290E1;-3.977027893E0;2.499240112E1;-3.528250885E1
2.842437290E1;-4.569122314E0;2.276119232E1;-3.456674957E1
2.843437290E1;-5.207279205E0;2.277462769E1;-3.520289612E1
2.844437290E1;-4.592151642E0;2.388351440E1;-3.524269867E1
2.845437290E1;-4.571426392E0;2.276005554E1;-3.520710754E1
2.846437290E1;-5.196914673E0;2.221289825E1;-3.518509674E1
2.847437290E1;-4.573734283E0;2.275892258E1;-3.584745789E1
2.848437290E1;-4.576042175E0;2.275778580E1;-3.648781586E1
2.849437290E1;-3.935573578E0;2.274547958E1;-3.521131897E1
2.850437290E1;-5.847743988E0;2.278693390E1;-3.647939301E1
2.851437290E1;-3.953998566E0;2.387007523E1;-3.460655212E1
2.852437290E1;-4.554141998E0;2.220173264E1;-3.326823425E1
2.853437290E1;-4.593288422E0;2.444978714E1;-3.269907379E1
2.854437290E1;-3.343482971E0;2.497669220E1;-3.592707062E1
2.855437290E1;-4.556449890E0;2.220059967E1;-3.390859222E1
2.856437290E1;-4.571426392E0;2.276005554E1;-3.520710754E1
2.857437290E1;-3.937881470E0;2.274434662E1;-3.585166931E1
2.858437290E1;-2.004989624E0;2.157942963E1;-3.454799652E1
2.859437290E1;-4.569122314E0;2.276119232E1;-3.456674957E1
2.860437290E1;-4.592151642E0;2.388351440E1;-3.524269867E1
2.861437290E1;-5.186553955E0;2.165116501E1;-3.516729736E1
2.862437290E1;-4.601383209E0;2.387897491E1;-3.780412292E1
2.863437290E1;-4.594459534E0;2.388238144E1;-3.588305664E1
2.864437290E1;-3.960918427E0;2.386666870E1;-3.652762604E1
2.865437290E1;-5.207279205E0;2.277462769E1;-3.520289612E1
2.866437290E1;-3.964359283E0;2.443180466E1;-3.462435150E1
2.867437290E1;-3.937881470E0;2.274434662E1;-3.585166931E1
2.868437290E1;-5.832767487E0;2.222747421E1;-3.518088531E1
2.869437290E1;-4.569122314E0;2.276119232E1;-3.456674957E1
2.870437290E1;-3.933269501E0;2.274661636E1;-3.457096100E1
2.871437290E1;-4.544952393E0;2.107259369E1;-3.643442535E1
2.872437290E1;-5.832767487E0;2.222747421E1;-3.518088531E1
2.873437290E1;-4.563369751E0;2.219719315E1;-3.582965851E1
2.874437290E1;-3.917156219E0;2.162088394E1;-3.581607819E1
2.875437290E1;-5.225700378E0;2.389922333E1;-3.459812927E1
2.876437290E1;-3.930961609E0;2.274775314E1;-3.393060303E1
2.877437290E1;-5.202667236E0;2.277690125E1;-3.392218018E1
2.878437290E1;-5.202667236E0;2.277690125E1;-3.392218018E1
2.879437290E1;-3.933269501E0;2.274661636E1;-3.457096100E1
2.880437290E1;-3.933269501E0;2.274661636E1;-3.457096100E1
2.881437290E1;-5.216510773E0;2.277008820E1;-3.776431274E1
2.882437290E1;-4.565677643E0;2.219605637E1;-3.647001648E1
2.883437290E1;-3.922908783E0;2.218488693E1;-3.455316162E1
2.884437290E1;-4.570293427E0;2.219378662E1;-3.775072479E1
2.885437290E1;-3.935573578E0;2.274547958E1;-3.521131897E1
2.886437290E1;-5.821269989E0;2.109947205E1;-3.770671082E1
2.887437290E1;-5.186553955E0;2.165116501E1;-3.516729736E1
2.888437290E1;-4.571426392E0;2.276005554E1;-3.520710754E1
2.889437290E1;-3.914848328E0;2.162201691E1;-3.517572021E1
2.890437290E1;-5.192302704E0;2.221517181E1;-3.390438080E1
2.891437290E1;-5.196914673E0;2.221289825E1;-3.518509674E1
2.892437290E1;-3.304336548E0;2.272863388E1;-3.649623871E1
2.893437290E1;-4.565677643E0;2.219605637E1;-3.647001648E1
2.894437290E1;-5.835075378E0;2.222634125E1;-3.582123566E1
2.895437290E1;-3.291664124E0;2.216804123E1;-3.583808136E1
2.896437290E1;-3.953998566E0;2.387007523E1;-3.460655212E1
2.897437290E1;-3.304336548E0;2.272863388E1;-3.649623871E1
2.898437290E1;-5.801677704E0;2.054228210E1;-3.512748718E1
2.899437290E1;-3.935573578E0;2.274547958E1;-3.521131897E1
2.900437290E1;-5.207279205E0;2.277462769E1;-3.520289612E1
2.901437290E1;-5.835075378E0;2.222634125E1;-3.582123566E1
2.902437290E1;-5.827018738E0;2.166347122E1;-3.644380188E1
2.903437290E1;-4.553005219E0;2.163545990E1;-3.581186676E1
2.904437290E1;-5.199222565E0;2.221176529E1;-3.582544708E1
2.905437290E1;-3.925212860E0;2.218375015E1;-3.519351959E1
2.906437290E1;-4.604824066E0;2.444411087E1;-3.590084839E1
2.907437290E1;-5.835075378E0;2.222634125E1;-3.582123566E1
2.908437290E1;-3.322753906E0;2.385322952E1;-3.589147949E1
2.909437290E1;-6.457122803E0;2.111404419E1;-3.770249939E1
2.910437290E1;-5.831634521E0;2.166120148E1;-3.772451019E1
2.911437290E1;-3.927520752E0;2.218261719E1;-3.583386993E1
2.912437290E1;-5.199222565E0;2.221176529E1;-3.582544708E1
2.913437290E1;-5.209587097E0;2.277349472E1;-3.584324646E1
2.914437290E1;-4.544952393E0;2.107259369E1;-3.643442535E1
2.915437290E1;-3.308952332E0;2.272636414E1;-3.777694702E1
2.916437290E1;-3.922908783E0;2.218488693E1;-3.455316162E1
2.917437290E1;-4.553005219E0;2.163545990E1;-3.581186676E1
2.918437290E1;-5.863857269E0;2.391266251E1;-3.523427582E1
2.919437290E1;-3.940189362E0;2.274320984E1;-3.649202728E1
2.920437290E1;-5.186553955E0;2.165116501E1;-3.516729736E1
2.921437290E1;-5.206146240E0;2.220835876E1;-3.774651337E1
